Date,Id,Open,High,Low,Close,Volume,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,m_low,m_high,m_close,m_open,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,TwoDayHigh,TwoDayLow,FiveDayHigh,FiveDayLow,SMA100,SMA50,SMA21,SMA14,SMA7,AVVol,RSI,P,S1,S2,S3,R1,R2,R3,m_P,m_S1,m_S2,m_S3,m_R1,m_R2,m_R3,C_m_R1,C_m_R2,C_m_S1,C_m_S2,Tenkan-sen,Kijun-sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,BB_UL_Per,Support,Resistance,DCL_10_15,DCM_10_15,DCU_10_15
20-01-2023,318,3365,3394.65,3355.6,3363.1,1529350,3396.470661,-1,3275.363053,3396.470661,3166.15,3429,3390.8,3214.5,3209.942552,3309.3825,3408.822448,6.0095772,0.770100201,21.78550282,9.444055762,12.34144706,3394.65,3355.6,3408.95,3298.05,3281.59,3299.7,3326.29,3337.76,3358.39,1697174.13,55.54,3373.7,3360.4,3347.7,3321.7,3386.4,3399.7,3425.7,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,2.84,5.8,3.94,9.45,3319.525,3286.3,3302.9125,3321.825,3312.85,6.2,,,3221.15,3315.05,3408.95
23-01-2023,319,3388,3419,3355.6,3414.9,1067920,3216.979383,1,3216.979383,3396.470661,3166.15,3429,3390.8,3214.5,3211.583504,3317.4825,3423.381496,6.384298674,0.959954787,25.93817759,10.87738443,15.06079316,3419,3355.6,3408.95,3298.05,3284.23,3304.22,3334.34,3348.05,3372.52,1681851.13,60.75,3371.12,3347.59,3332.07,3293.02,3386.64,3410.17,3449.22,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,2.11,5.05,3.94,9.45,3345.075,3291.325,3318.2,3321.825,3385.7,6.59,,,3230.1,3324.55,3419
24-01-2023,320,3425,3451.95,3417.3,3436.3,1387860,3272.757329,1,3272.757329,3396.470661,3166.15,3429,3390.8,3214.5,3212.072159,3326.3225,3440.572841,6.869468685,0.981300532,30.60322845,12.43394823,18.16928022,3451.95,3355.6,3419,3321,3287.24,3309.4,3343.61,3359.81,3388.46,1682179.13,62.69,3396.5,3374,3333.1,3269.7,3437.4,3459.9,3523.3,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,1.14,4.04,5.85,11.47,3375,3307.8,3341.4,3321.825,3321.45,7.11,,,3271.15,3361.55,3451.95
25-01-2023,321,3425.3,3435,3405,3429.75,874110,3272.757329,1,3272.757329,3396.470661,3166.15,3429,3390.8,3214.5,3216.90349,3334.955,3453.00651,7.079646323,0.901498466,33.38692096,12.17411259,21.21280837,3451.95,3405,3451.95,3355.6,3290.06,3314.12,3351.44,3369.14,3398.78,1670872.47,61.68,3435.18,3418.41,3400.53,3365.88,3453.06,3469.83,3504.48,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,1.63,4.56,5.47,11.06,3375,3325.975,3350.4875,3321.825,3342.15,7.34,,,3298.05,3375,3451.95
27-01-2023,322,3426,3446,3382.3,3411.05,1785880,3272.757329,1,3272.757329,3396.470661,3166.15,3429,3390.8,3214.5,3223.684463,3342.07,3460.455537,7.084563586,0.791336263,33.69566101,9.986282114,23.7093789,3446,3382.3,3451.95,3355.6,3292.46,3317.92,3356.86,3374.73,3401.85,1683212.13,58.78,3423.25,3411.5,3393.25,3363.25,3441.5,3453.25,3483.25,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,1.31,4.22,4.77,10.32,3375,3325.975,3350.4875,3321.825,3378,7.34,,,3298.05,3375,3451.95
30-01-2023,323,3420,3458.45,3385.55,3433.65,1953800,3272.757329,1,3272.757329,3396.470661,3166.15,3429,3390.8,3214.5,3232.926847,3350.9175,3468.908153,7.042289363,0.850589211,35.35640423,9.317620266,26.03878396,3458.45,3382.3,3451.95,3355.6,3295.25,3322.46,3363.84,3382.58,3409.8,1658216.13,61.16,3413.12,3380.24,3349.42,3285.72,3443.94,3476.82,3540.52,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,0.95,3.85,4.87,10.43,3389.725,3329.225,3359.475,3321.825,3390.4,7.3,,3458.45,3298.05,3378.25,3458.45
31-01-2023,324,3449,3449,3351,3358.7,2820380,3272.757329,1,3272.757329,3396.470661,3200,3458.45,3358.7,3261,3245.152493,3355.78,3466.407507,6.59325149,0.513197441,30.27571696,3.389546397,26.88617056,3458.45,3351,3458.45,3355.6,3296.51,3323.88,3363.37,3379.4,3397.03,1681530.8,50.71,3425.88,3393.31,3352.98,3280.08,3466.21,3498.78,3571.68,3328.65,3228.3,3065.8,2802.95,3491.15,3591.5,3854.35,1.22,4.13,3.8,9.3,3404.725,3329.225,3366.975,3321.825,3336.85,6.82,,,3321,3389.725,3458.45
01-02-2023,325,3363,3419,3355,3408.35,2205160,3272.757329,1,3272.757329,3396.470661,3200,3458.45,3358.7,3261,3249.714395,3360.63,3471.545605,6.600881671,0.715118513,29.91078286,2.419689842,27.49109302,3449,3351,3458.45,3351,3298.72,3327.19,3367.46,3383.26,3399.86,1704037.13,56.06,3386.23,3323.46,3288.23,3190.23,3421.46,3484.23,3582.23,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,1.73,5.22,4.2,8.91,3404.725,3329.225,3366.975,3321.825,3281.95,6.83,,,3351,3404.725,3458.45
02-02-2023,326,3427,3469,3420.1,3460.4,1813850,3272.757329,1,3272.757329,3396.470661,3200,3458.45,3358.7,3261,3251.050827,3367.9175,3484.784173,6.939996189,0.895675249,33.43613897,4.756036757,28.68010221,3469,3355,3458.45,3351,3301.93,3332.41,3375.91,3393.54,3414.99,1716754.8,60.87,3394.12,3369.24,3330.12,3266.12,3433.24,3458.12,3522.12,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,0.26,3.7,6.23,11.02,3410,3334.5,3372.25,3321.825,3221.05,7.19,,,3351,3410,3469
03-02-2023,327,3504,3504,3452.9,3482.3,1804470,3297.833755,1,3297.833755,3396.470661,3200,3458.45,3358.7,3261,3252.639903,3376.4775,3500.315097,7.33531304,0.927263216,37.56414003,7.107230255,30.45690978,3504,3420.1,3469,3351,3305.5,3338.29,3385.58,3405.38,3431.82,1730771.8,62.71,3449.83,3430.66,3400.93,3352.03,3479.56,3498.73,3547.63,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-0.74,2.67,7.24,12.09,3427.5,3352,3389.75,3333.825,3198.9,7.61,,,3351,3427.5,3504
06-02-2023,328,3470,3473.15,3436.85,3459.95,1138600,3297.833755,1,3297.833755,3396.470661,3200,3458.45,3358.7,3261,3285.591932,3388.8975,3492.203068,6.096706581,0.843894821,38.58734155,6.504345417,32.08299613,3504,3436.85,3504,3351,3308.56,3343.06,3392.34,3412.65,3438.85,1723383.8,59.62,3479.73,3455.46,3428.63,3377.53,3506.56,3530.83,3581.93,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,0.14,3.58,6.75,11.56,3427.5,3352,3389.75,3333.825,3184.65,6.29,,,3351,3427.5,3504
07-02-2023,329,3468.9,3493,3461.4,3472.55,1455650,3313.642146,1,3313.642146,3396.470661,3200,3458.45,3358.7,3261,3292.182067,3396.5275,3500.872933,6.14424193,0.864282832,39.95438158,6.297108357,33.65727322,3493,3436.85,3504,3351,3311.8,3348.14,3399.64,3420.64,3447.28,1742912.83,60.79,3456.65,3440.15,3420.35,3384.05,3476.45,3492.95,3529.25,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-0.43,2.99,7.51,12.36,3427.5,3352,3389.75,3333.825,3179.3,6.34,,,3351,3427.5,3504
08-02-2023,330,3478.05,3539.9,3478.05,3520.1,1986950,3339.918268,1,3339.918268,3396.470661,3200,3458.45,3358.7,3261,3303.473625,3408.2125,3512.951375,6.146264337,1.034125941,44.36326614,8.564794337,35.7984718,3539.9,3461.4,3504,3355,3315.93,3354.88,3410.59,3433.9,3465.48,1781281.73,64.94,3475.65,3458.3,3444.05,3412.45,3489.9,3507.25,3538.85,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-1.75,1.63,8.03,12.9,3445.45,3369.95,3407.7,3351.775,3143.3,6.34,,,3351,3445.45,3539.9
09-02-2023,331,3515,3547.6,3505.3,3540.85,1655430,3363.415659,1,3363.415659,3396.470661,3200,3458.45,3358.7,3261,3305.796775,3418.82,3531.843225,6.611826598,1.039844797,48.9672268,10.535004,38.4322228,3547.6,3478.05,3539.9,3420.1,3320.38,3362.18,3422.43,3448.16,3484.32,1806102.9,66.59,3512.68,3485.46,3450.83,3388.98,3547.31,3574.53,3636.38,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-1.96,1.41,8.87,13.79,3449.3,3373.8,3411.55,3355.625,3106.1,6.84,,,3351,3449.3,3547.6
10-02-2023,332,3520,3542.35,3508.15,3537.55,1187820,3370.849136,1,3370.849136,3396.470661,3200,3458.45,3358.7,3261,3311.703944,3428.98,3546.256056,6.840288154,0.962882209,51.75303954,10.65665339,41.09638615,3547.6,3505.3,3547.6,3436.85,3324.68,3369.05,3432.89,3460.08,3497.63,1811099.23,66.06,3531.25,3514.9,3488.95,3446.65,3557.2,3573.55,3615.85,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-1.81,1.56,8.96,13.88,3449.3,3373.8,3411.55,3355.625,3124.65,7.08,,,3351,3449.3,3547.6
13-02-2023,333,3549,3549,3473.4,3482.4,1087940,3370.849136,1,3370.849136,3396.470661,3200,3458.45,3358.7,3261,3317.686719,3434.3725,3551.058281,6.795173264,0.705798426,48.94644794,6.28004943,42.66639851,3549,3473.4,3547.6,3436.85,3327.81,3373.5,3437.39,3463.06,3493.82,1808592.9,57.71,3529.35,3516.35,3495.15,3460.95,3550.55,3563.55,3597.75,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-2,1.37,7.88,12.75,3452,3374.5,3413.25,3356.325,3120.5,7.03,,,3351,3450,3549
14-02-2023,334,3505,3524.85,3495,3500.1,1579820,3370.849136,1,3370.849136,3396.470661,3200,3458.45,3358.7,3261,3332.262385,3442.675,3553.087615,6.414350165,0.760047279,47.60172291,3.948259525,43.65346339,3549,3473.4,3549,3461.4,3331.22,3378.46,3443.1,3468,3495.39,1837602,59.48,3501.6,3454.2,3426,3350.4,3529.8,3577.2,3652.8,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-1.33,2.06,8.55,13.45,3484.55,3385.075,3434.8125,3356.325,3124,6.63,,,3355,3452,3549
15-02-2023,335,3487,3526,3460.15,3520.65,1429450,3370.849136,1,3370.849136,3396.470661,3200,3458.45,3358.7,3261,3338.529422,3449.7875,3561.045578,6.450140932,0.818460023,47.64500989,3.193237197,44.45177269,3526,3460.15,3549,3473.4,3334.97,3384.04,3450.15,3475.02,3501.71,1843744.33,61.5,3506.65,3488.45,3476.8,3446.95,3518.3,3536.5,3566.35,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-1.36,2.03,7.47,12.32,3492.925,3389.55,3441.2375,3356.325,3117,6.67,,,3420.1,3484.55,3549
16-02-2023,336,3527.2,3575,3527,3558.05,1618930,3386.405927,1,3386.405927,3396.470661,3200,3458.45,3358.7,3261,3341.035416,3458.19,3575.344584,6.775485685,0.926189042,50.11943689,4.534131359,45.58530553,3575,3460.15,3549,3460.15,3339.39,3390.86,3459.96,3486.09,3515.79,1856653,64.92,3502.27,3478.54,3436.42,3370.57,3544.39,3568.12,3633.97,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-2.71,0.63,9.55,14.49,3505.925,3423.075,3464.5,3369.325,3138.9,7.01,,3575,3436.85,3505.925,3575
17-02-2023,337,3526.15,3538.9,3490,3501.15,1061370,3386.405927,1,3386.405927,3396.470661,3200,3458.45,3358.7,3261,3352.868379,3464.5925,3576.316621,6.449481218,0.66360612,46.94789751,1.090073584,45.85782392,3575,3490,3575,3460.15,3342.59,3395.19,3463.7,3488.1,3512.13,1831163.33,56.67,3553.35,3531.7,3505.35,3457.35,3579.7,3601.35,3649.35,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-1.72,1.66,8.4,13.29,3517.575,3436.525,3477.05,3369.325,3204,6.66,,,3436.85,3505.925,3575
20-02-2023,338,3502,3522,3475.05,3487.3,1296080,3386.405927,1,3386.405927,3396.470661,3200,3458.45,3358.7,3261,3368.964376,3470.8025,3572.640624,5.868275356,0.580998645,42.82321113,-2.427690236,45.25090136,3538.9,3475.05,3575,3460.15,3345.45,3398.8,3465.85,3487.99,3505.92,1791420,54.85,3510.02,3481.14,3461.12,3412.22,3530.04,3558.92,3607.82,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-1.25,2.14,7.93,12.8,3517.575,3436.525,3477.05,3369.325,3200,6.05,,,3460.15,3517.575,3575
21-02-2023,339,3494,3508.9,3444.75,3451,1139540,3386.405927,1,3386.405927,3396.470661,3200,3458.45,3358.7,3261,3373.555083,3472.6075,3571.659917,5.704786205,0.390928961,36.20787894,-7.234417942,43.44229688,3522,3444.75,3575,3460.15,3347.54,3400.85,3464.5,3483.06,3492.19,1733236,50.27,3494.78,3467.56,3447.83,3400.88,3514.51,3541.73,3588.68,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,-0.88,2.53,6.99,11.82,3509.875,3436.525,3473.2,3369.325,3239.8,5.87,,,3444.75,3509.875,3575
22-02-2023,340,3414.95,3451,3395,3401.55,1218430,3386.405927,1,3386.405927,3396.470661,3200,3458.45,3358.7,3261,3368.178752,3470.87,3573.561248,5.917320322,0.162483408,26.66757162,-13.41978021,40.08735183,3508.9,3395,3575,3444.75,3348.61,3400.88,3458.77,3472.19,3469.53,1645028.33,44.8,3468.22,3427.54,3404.07,3339.92,3491.69,3532.37,3596.52,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,0.79,4.25,5.45,10.21,3485,3448,3466.5,3369.325,3220.7,6.1,,,3395,3485,3575
23-02-2023,341,3421,3452.4,3408,3413.8,1441570,3386.405927,1,3386.405927,3396.470661,3200,3458.45,3358.7,3261,3365.879533,3470.0725,3574.265467,6.005232887,0.229960182,19.8662759,-16.17686074,36.04313664,3452.4,3395,3575,3395,3349.91,3401.38,3454.69,3464.4,3455.6,1602397,46.36,3415.85,3380.7,3359.85,3303.85,3436.7,3471.85,3527.85,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,0.74,4.2,5.85,10.63,3485,3463,3474,3369.325,3263.4,6.19,,,3395,3485,3575
24-02-2023,342,3422.5,3433.95,3382.3,3400.45,977592,3386.405927,1,3386.405927,3396.470661,3200,3458.45,3358.7,3261,3364.054215,3469.5425,3575.030785,6.080818149,0.172511028,13.24627183,-18.23749185,31.48376368,3452.4,3382.3,3538.9,3395,3350.91,3401.35,3449.75,3455.88,3441.81,1559970.4,44.87,3424.73,3397.06,3380.33,3335.93,3441.46,3469.13,3513.53,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,1.29,4.76,5.05,9.79,3478.65,3463,3470.825,3369.325,3213.8,6.27,,,3382.3,3478.65,3575
27-02-2023,343,3390,3390,3316,3331.85,1128020,3530.954471,-1,3386.405927,3530.954471,3200,3458.45,3358.7,3261,3343.794568,3464.4525,3585.110432,6.965483387,-0.049497651,2.436339622,-23.23793925,25.67427887,3433.95,3316,3522,3382.3,3350.53,3398.62,3439.04,3439.34,3414.32,1539476.4,38.1,3405.57,3377.19,3353.92,3302.27,3428.84,3457.22,3508.87,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,2.6,6.12,2.99,7.64,3445.5,3445.5,3445.5,3369.325,3241.65,7.22,,,3316,3445.5,3575
28-02-2023,344,3328.5,3392,3299.9,3312.85,4116220,3530.954471,-1,3386.405927,3530.954471,3299.9,3575,3312.85,3363,3332.17054,3462.16,3592.14946,7.509153798,-0.074315796,-7.576414555,-26.60055474,19.02414018,3392,3299.9,3508.9,3316,3349.78,3395.26,3427.56,3422.47,3388.95,1615230.07,36.46,3345.95,3301.9,3271.95,3197.95,3375.9,3419.95,3493.95,3339.05,3219.65,3080.6,2822.15,3478.1,3597.5,3855.95,2.54,6.06,2.49,7.12,3437.45,3437.45,3437.45,3369.325,3188.85,7.8,3299.9,,3299.9,3437.45,3575
01-03-2023,345,3323,3389,3315,3385.7,1669310,3530.954471,-1,3386.405927,3530.954471,3299.9,3575,3312.85,3363,3328.807031,3461.0275,3593.247969,7.640532715,0.215144333,-9.52342806,-22.8380546,13.31462653,3392,3299.9,3452.4,3299.9,3350.49,3394.88,3423.76,3417.57,3388.14,1614591.07,46.05,3334.92,3277.84,3242.82,3150.72,3369.94,3427.02,3519.12,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,3.04,8.32,3.05,6.22,3419.4,3437.45,3428.425,3369.325,,7.94,,,3299.9,3437.45,3575
02-03-2023,346,3361,3369.9,3318,3321.45,1556540,3530.954471,-1,3386.405927,3530.954471,3299.9,3575,3312.85,3363,3308.527678,3454.08,3599.632322,8.427848913,0.044390641,-16.06569302,-23.50425565,7.438562623,3389,3315,3452.4,3299.9,3349.92,3392,3414.46,3404.76,3371.47,1585769.4,40.28,3363.23,3337.46,3289.23,3215.23,3411.46,3437.23,3511.23,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,3.62,8.94,3.14,6.32,3410.95,3437.45,3424.2,3369.325,,8.8,,,3299.9,3437.45,3575
03-03-2023,347,3354,3358,3331.1,3342.15,1043190,3529.972967,-1,3386.405927,3529.972967,3299.9,3575,3312.85,3363,3294.31305,3447.0725,3599.83195,8.863141098,0.156576074,-19.35703232,-21.43647595,2.079443635,3369.9,3318,3433.95,3299.9,3349.76,3390.05,3407.88,3396.41,3364.14,1567707.73,42.77,3336.45,3303,3284.55,3232.65,3354.9,3388.35,3440.25,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,3.99,9.32,3.55,6.74,3404.4,3437.45,3420.925,3387.5,,9.27,,,3299.9,3437.45,3575
06-03-2023,348,3361.9,3404.95,3359,3378,1333840,3529.972967,-1,3386.405927,3529.972967,3299.9,3575,3312.85,3363,3287.445815,3442.975,3598.504185,9.034581161,0.291116375,-18.85529493,-16.74779085,-2.107504078,3404.95,3331.1,3392,3299.9,3350.32,3389.57,3405.17,3393.95,3367.6,1561190.73,46.9,3343.75,3329.5,3316.85,3289.95,3356.4,3370.65,3397.55,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,2.55,7.81,4.42,7.63,3376.15,3437.45,3406.8,3387.5,,9.46,,,3299.9,3437.45,3575
08-03-2023,349,3364,3396,3330.85,3390.4,1844590,3529.972967,-1,3386.405927,3529.972967,3299.9,3575,3312.85,3363,3282.3436,3438.8675,3595.3914,9.103223664,0.345175401,-17.25814689,-12.12051425,-5.137632641,3404.95,3330.85,3404.95,3299.9,3351.12,3389.61,3403.83,3393.48,3373.3,1587079.73,48.28,3380.65,3356.35,3334.7,3288.75,3402.3,3426.6,3472.55,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,2.83,8.1,3.54,6.73,3376.15,3437.45,3406.8,3387.5,,9.54,,,3299.9,3437.45,3575
09-03-2023,350,3385,3385,3330.85,3336.85,1648500,3529.972967,-1,3386.405927,3529.972967,3299.9,3575,3312.85,3363,3271.826262,3429.705,3587.583738,9.206549132,0.20592937,-20.08194091,-11.95544662,-8.126494295,3396,3330.85,3404.95,3315,3350.83,3387.54,3397.74,3385.93,3364.19,1595767.73,43.05,3372.42,3348.84,3307.27,3242.12,3413.99,3437.57,3502.72,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,3.16,8.45,3.54,6.73,3366.925,3437.45,3402.1875,3387.5,,9.65,,,3299.9,3437.45,3575
13-03-2023,351,3333,3369.8,3272,3281.95,1901170,3522.239136,-1,3386.405927,3522.239136,3299.9,3575,3312.85,3363,3255.047077,3416.76,3578.472923,9.465863767,0.083181118,-26.4449483,-14.6547632,-11.7901851,3385,3272,3404.95,3318,3349.47,3383.4,3387.21,3372.07,3343.63,1630003.07,38.44,3350.9,3316.8,3296.75,3242.6,3370.95,3405.05,3459.2,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,3.62,8.94,1.71,4.84,3338.475,3423.5,3380.9875,3387.5,,9.94,,,3272,3405.45,3538.9
14-03-2023,352,3280,3304.4,3209.4,3221.05,2670200,3470.190688,-1,3386.405927,3470.190688,3299.9,3575,3312.85,3363,3228.042597,3400.935,3573.827403,10.16734535,-0.020222394,-35.98696322,-19.3574225,-16.62954072,3369.8,3209.4,3404.95,3272,3346.93,3377.03,3372.1,3351.93,3312.98,1659480.4,34.09,3307.92,3246.04,3210.12,3112.32,3343.84,3405.72,3503.52,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,5.68,11.09,-0.23,2.84,3307.175,3392.2,3349.6875,3387.5,,10.71,,,3209.4,3365.7,3522
15-03-2023,253,3250,3260.35,3192,3198.9,1780320,3438.288447,-1,3386.405927,3438.288447,3299.9,3575,3312.85,3363,3197.222722,3386.76,3576.297278,11.19283785,0.004424664,-44.81974457,-22.55216307,-22.26758149,3304.4,3192,3404.95,3209.4,3344,3370.05,3356.36,3331.53,3284.46,1653697.73,32.64,3244.95,3185.5,3149.95,3054.95,3280.5,3339.95,3434.95,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,7.1,12.6,-0.77,2.28,3298.475,3383.5,3340.9875,3383.5,,11.86,,,3192,3350.45,3508.9
16-03-2023,354,3208,3219.8,3172,3184.65,1900360,3398.19724,-1,3386.405927,3398.19724,3299.9,3575,3312.85,3363,3169.667377,3370.9875,3572.307623,11.94428178,0.037210942,-52.36600066,-24.07873534,-28.28726533,3260.35,3172,3396,3192,3340.84,3362.78,3340.75,3311.94,3259.51,1623030.4,31.7,3217.08,3173.81,3148.73,3080.38,3242.16,3285.43,3353.78,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,8.45,14.01,-1.39,1.64,3288.475,3373.5,3330.9875,3373.5,,12.7,,,3172,3312.2,3452.4
17-03-2023,355,3150.5,3221.4,3144,3179.3,6739970,3389.269063,-1,3386.405927,3389.269063,3299.9,3575,3312.85,3363,3148.411751,3353.92,3559.428249,12.25480924,0.075150874,-58.10832666,-23.85684907,-34.25147759,3221.4,3144,3385,3172,3337.64,3355.58,3326.07,3294.26,3239.46,1774190.73,31.34,3192.15,3164.5,3144.35,3096.55,3212.3,3239.95,3287.75,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,8.4,13.96,-2.26,0.74,3274.475,3359.5,3316.9875,3359.5,,13.05,,,3144,3298.2,3452.4
20-03-2023,356,3169.65,3169.65,3095.05,3143.3,2289130,3345.51634,-1,3386.405927,3345.51634,3299.9,3575,3312.85,3363,3130.570037,3333.1825,3535.794963,12.15729791,0.031414561,-64.81689174,-24.45233132,-40.36456042,3221.4,3095.05,3369.8,3144,3333.79,3347.26,3309.46,3274.13,3215.42,1790033.4,28.94,3181.57,3141.74,3104.17,3026.77,3219.14,3258.97,3336.37,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,10.17,15.82,-3.79,-0.83,3250,3335.025,3292.5125,3335.025,,12.94,3095.05,,3095.05,3264.5,3433.95
21-03-2023,1,3143.3,3156.75,3097.45,3106.1,1815240,3335.228291,-1,3386.405927,3335.228291,3299.9,3575,3312.85,3363,3103.28281,3313.43,3523.57719,12.68457096,0.006702897,-72.30175735,-25.54975754,-46.75199981,3169.65,3095.05,3304.4,3095.05,3329.29,3337.8,3290.97,3251.73,3188.09,1790392.4,26.67,3136,3102.35,3061.4,2986.8,3176.95,3210.6,3285.2,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,10.62,16.29,-3.71,-0.75,3245.525,3335.025,3290.275,3335.025,,13.54,,,3095.05,3250,3404.95
23-03-2023,359,3114.9,3146.35,3101,3124.65,1372220,3321.506392,-1,3386.405927,3321.506392,3299.9,3575,3312.85,3363,3085.707153,3295.2975,3504.887847,12.72057208,0.092902291,-75.86224457,-23.28819581,-52.57404876,3156.75,3097.45,3260.35,3095.05,3325.23,3329.44,3275.85,3234.78,3172.23,1798179.73,29.64,3120.1,3083.45,3060.8,3001.5,3142.75,3179.4,3238.7,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,10.98,16.68,-3.6,-0.64,3240.025,3335.025,3287.525,3335.025,,13.58,,,3095.05,3250,3404.95
24-03-2023,360,3148.9,3170,3106,3120.5,1329460,3321.506392,-1,3386.405927,3321.506392,3299.9,3575,3312.85,3363,3068.777285,3278.7725,3488.767715,12.80938006,0.123152128,-78.11832721,-20.43542276,-57.68290445,3170,3101,3221.4,3095.05,3321.18,3321.25,3261.73,3219.54,3159.3,1793973.4,29.35,3124,3101.65,3078.65,3033.3,3147,3169.35,3214.7,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,10.16,15.81,-3.45,-0.47,3232.425,3335.025,3283.725,3335.025,,13.69,,,3095.05,3250,3404.95
27-03-2023,361,3135,3152.75,3106,3124,1523240,3318.266431,-1,3386.405927,3318.266431,3299.9,3575,3312.85,3363,3052.5187,3264.895,3477.2713,13.00968639,0.168289259,-78.71647369,-16.8268554,-61.8896183,3170,3106,3221.4,3095.05,3317.27,3313.51,3249.21,3206.81,3150.47,1778516.4,29.97,3132.17,3094.34,3068.17,3004.17,3158.34,3196.17,3260.17,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,10.76,16.44,-3.45,-0.47,3199.725,3335.025,3267.375,3335.025,,13.91,,,3095.05,3250,3404.95
28-03-2023,362,3127,3149.55,3110.15,3117,1303030,3308.642655,-1,3386.405927,3308.642655,3299.9,3575,3312.85,3363,3039.905442,3250.055,3460.204558,12.93206167,0.183427838,-78.84645771,-13.56547153,-65.28098618,3152.75,3106,3170,3095.05,3313.31,3305.8,3237.19,3194.83,3142.1,1766769.73,29.42,3127.58,3102.41,3080.83,3034.08,3149.16,3174.33,3221.08,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,10.87,16.56,-3.32,-0.34,3177.7,3335.025,3256.3625,3335.025,,13.83,,,3095.05,3250,3404.95
29-03-2023,363,3129,3150,3104.1,3138.9,1739970,3299.972276,-1,3386.405927,3299.972276,3299.9,3575,3312.85,3363,3033.443453,3236.9775,3440.511547,12.57556146,0.259063652,-76.30275336,-8.817413744,-67.48533962,3150,3104.1,3170,3097.45,3309.85,3299.26,3228.25,3187.37,3141.3,1785174.73,33.53,3125.57,3101.59,3086.17,3046.77,3140.99,3164.97,3204.37,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,10.86,16.54,-3.5,-0.54,3158.225,3316.975,3237.6,3335.025,,13.42,,,3095.05,3250,3404.95
31-03-2023,364,3189.95,3213,3152,3204,2382210,3299.972276,-1,3386.405927,3299.972276,3095.05,3404.95,3204,3323,3031.386614,3230.585,3429.783386,12.33203189,0.433270042,-68.24711316,-0.609418837,-67.63769433,3213,3104.1,3170,3101,3307.76,3295.52,3226.05,3189.59,3156.98,1828317.07,43.98,3131,3112,3085.1,3039.2,3157.9,3176.9,3222.8,3395.92,3216.84,3120.82,2845.72,3491.94,3671.02,3946.12,8.68,14.26,-2.02,1,3158.225,3308.525,3233.375,3335.025,,13.14,,,3095.05,3245.525,3396
